,r1,r2,a1,a2
0,7.42538274035,-0.153702936374,-9.57877765312,4.93386185016
1,2.83685094782,-5.05372006457,4.4365992652,2.46762108623
2,-1.1437987312,-5.70269935007,-2.75808284764,6.78742671377
3,-4.45557455362,-4.77208555121,4.79383389784,-0.857148775773
4,-1.09080557126,7.00169050922,6.730128323,4.20279456962
5,-5.10212033359,6.77986611053,-7.57348793791,0.191889302961
6,2.91917507732,7.2031099638,-0.640793364808,-8.37733683109
7,10.9635689676,0.933492390133,5.98277466025,7.63062573687
8,2.9390514712,12.4505980783,5.5525521767,-3.36453107842
9,10.0369418273,1.42292999605,4.97036005224,-1.38114893638
10,9.69926170637,-0.160817879395,-1.47595075668,-3.36780233996
11,-4.9910616746,-2.47889439358,-0.943420321937,-5.72075216536
12,3.09923989127,-4.25982121907,-2.7400899809,-3.90307789207
13,-6.82279416561,5.0985894282,5.15902159677,0.480475291593
14,2.95454828369,-5.68204022882,5.37790262557,0.881447311162
15,-3.0669722125,5.06776705314,1.85457671549,6.60773038769
16,-4.03912445373,-4.74362998864,2.61135914174,-4.25877151497
17,8.91419335231,5.19351868725,-4.91848793835,-5.0047575137
18,-7.83377879103,1.03584748405,-5.20582241796,-5.4890267476
19,2.80960855625,11.725561078,-0.975081647925,-6.31882308503
20,-4.73898957579,3.12195898061,-9.59776220562,6.25089259465
21,-7.47053600069,-1.00846631068,6.85241759763,1.1287341484
22,0.932123427602,-3.45034009445,2.69041764331,4.6654592787
23,-3.22177098017,-2.88490710744,-0.434361394234,-6.12974334028
24,-5.87798232783,0.657120960346,3.03352122978,-5.58004593514
25,-2.43066459106,-5.59398432023,2.19924129265,4.52917652659
26,-3.0522049787,1.79290855805,0.0284807179392,-4.42853979394
27,4.10857906831,-7.59194907839,5.79415585032,0.612396319021
28,-1.26357974262,-3.26585382264,-8.27092199722,6.11917195684
29,3.032022138,10.2241950939,0.817243296872,-5.859534148
30,8.94320809812,0.744470716781,-0.367236518367,-7.01700080527
31,1.20204802843,-5.42450920539,-6.68467884409,7.07979667185
32,3.41953199168,-8.21879941028,-2.41985428554,-5.4903264398
33,-5.72005152347,-2.7563006969,-9.41089055477,2.54687032781
